X,Y,Z,Prefab,Projector,Filler,
-0.79192,0,0.58204,tar,P1,NaN,
-0.22754,0,-0.20419,tar,P1,NaN,
-0.83638,0,-0.28119,tar,P1,NaN,
-0.46097,0,-0.13963,tar,P1,NaN,
-0.86008,0,-0.069688,tar,P1,NaN,
-0.42329,0,0.17906,tar,P1,NaN,
-0.31951,0,-1.4192,tar,P1,NaN,
-0.12378,0,-0.88668,tar,P1,NaN,
-0.72342,0,-1.6129,tar,P1,NaN,
-0.55199,0,-1.7223,tar,P1,NaN,
-1.0069,0,-0.63261,tar,P1,NaN,
-0.63041,0,-1.1601,tar,P1,NaN,
-0.34003,0,-0.7916,tar,P1,NaN,
-0.29601,0,-1.6757,tar,P1,NaN,
-0.66209,0,-0.65398,tar,P1,NaN,
-0.14282,0,-1.3167,tar,P1,NaN,
-0.94875,0,-1.1884,tar,P1,NaN,
0.96208,0,-1.1349,tar,P2,NaN,
0.39611,0,-0.91026,tar,P2,NaN,
0.29074,0,-1.8486,tar,P2,NaN,
0.5924,0,-1.1346,tar,P2,NaN,
0.41964,0,-1.5541,tar,P2,NaN,
0.197,0,-1.0478,tar,P2,NaN,
0.92444,0,-1.5815,tar,P2,NaN,
0.097727,0,-1.3414,tar,P2,NaN,
0.083284,0,-0.76276,tar,P2,NaN,
0.98642,0,-1.8367,tar,P2,NaN,
0.63088,0,-1.4468,tar,P2,NaN,
0.46597,0,0.088079,tar,P2,NaN,
0.62487,0,0.39329,tar,P2,NaN,
0.75928,0,-0.44188,tar,P2,NaN,
0.32715,0,-0.4785,tar,P2,NaN,
0.97592,0,0.17446,tar,P2,NaN,
0.7441,0,0.13114,tar,P2,NaN,
0.24961,0,-0.24634,tar,P2,NaN,
0.10781,0,-0.059328,tar,P2,NaN,
0.18336,0,0.50762,tar,P2,NaN,
0.66412,0,-0.20238,tar,P2,NaN,
0.10756,0,-0.49235,tar,P2,NaN,
0.88646,0,0.80635,tar,P2,NaN,
0.37503,0,1.6597,tar,P2,NaN,
0.88427,0,1.5584,tar,P2,NaN,
0.17018,0,1.6746,tar,P2,NaN,
0.64367,0,0.82873,tar,P2,NaN,
0.13823,0,1.4675,tar,P2,NaN,
0.17929,0,0.92579,tar,P2,NaN,
0.96531,0,1.2459,tar,P2,NaN,
0.61864,0,1.8739,tar,P2,NaN,
0.35079,0,0.76197,tar,P2,NaN,
0.27575,0,1.3148,tar,P2,NaN,
-0.87111,0,1.7915,tar,P2,NaN,
-1.0262,0,1.0519,tar,P2,NaN,
-0.6609,0,1.226,tar,P2,NaN,
-0.13772,0,0.88117,tar,P2,NaN,
-0.19393,0,1.6589,tar,P2,NaN,
-0.74218,0,1.5174,tar,P2,NaN,
-0.44416,0,1.6394,tar,P2,NaN,
-0.48281,0,0.80513,tar,P2,NaN,
-0.91414,0,0.88017,tar,P2,NaN,
-0.074577,0,1.1609,tar,P2,NaN,
-0.44319,0,1.221,tar,P2,NaN,
-1.0059,0,-0.49165,tar,P2,NaN,
-0.63558,0,-0.027711,tar,P2,NaN,
-0.46429,0,0.32403,tar,P2,NaN,
-0.17722,0,-0.32565,tar,P2,NaN,
-0.12482,0,-0.12914,tar,P2,NaN,
-0.21694,0,0.12986,tar,P2,NaN,
-0.6975,0,-0.25934,tar,P2,NaN,
-0.69242,0,0.4726,tar,P2,NaN,
-0.87758,0,-0.12955,tar,P2,NaN,
-0.10692,0,-0.57942,tar,P2,NaN,
-0.2689,0,0.55232,tar,P2,NaN,
-0.88692,0,-1.6656,tar,P2,NaN,
-0.43846,0,-1.5801,tar,P2,NaN,
-0.59448,0,-0.78453,tar,P2,NaN,
-0.19653,0,-1.7601,tar,P2,NaN,
-0.83022,0,-1.1297,tar,P2,NaN,
-0.26795,0,-1.435,tar,P2,NaN,
-0.27956,0,-0.9834,tar,P2,NaN,
-0.48802,0,-1.1842,tar,P2,NaN,
-0.67896,0,-1.5186,tar,P2,NaN,
-0.88315,0,-0.72633,tar,P2,NaN,
-0.7672,0,-0.91442,tar,P2,NaN,
0.81043,0,-1.3849,tar,P3,NaN,
0.36141,0,-1.7543,tar,P3,NaN,
0.45031,0,-0.81401,tar,P3,NaN,
0.81101,0,-1.1757,tar,P3,NaN,
0.24083,0,-1.2319,tar,P3,NaN,
0.4594,0,-1.23,tar,P3,NaN,
0.077014,0,-1.3925,tar,P3,NaN,
0.12063,0,-1.608,tar,P3,NaN,
0.78971,0,-1.595,tar,P3,NaN,
1.0244,0,-1.0335,tar,P3,NaN,
0.26844,0,-0.93561,tar,P3,NaN,
0.97492,0,-0.42621,tar,P3,NaN,
0.15622,0,0.087934,tar,P3,NaN,
0.21828,0,-0.11236,tar,P3,NaN,
0.91943,0,0.32284,tar,P3,NaN,
0.69012,0,0.41576,tar,P3,NaN,
0.34072,0,-0.56165,tar,P3,NaN,
0.73195,0,-0.27002,tar,P3,NaN,
0.54925,0,-0.55535,tar,P3,NaN,
0.64964,0,-0.050614,tar,P3,NaN,
0.5715,0,0.24291,tar,P3,NaN,
0.085634,0,-0.66292,tar,P3,NaN,
0.97506,0,0.88923,tar,P3,NaN,
0.21395,0,1.0484,tar,P3,NaN,
0.70766,0,1.0183,tar,P3,NaN,
0.19957,0,1.4208,tar,P3,NaN,
0.48049,0,1.3895,tar,P3,NaN,
0.5102,0,0.75893,tar,P3,NaN,
0.79397,0,1.2729,tar,P3,NaN,
0.55146,0,1.6707,tar,P3,NaN,
0.22709,0,0.68608,tar,P3,NaN,
0.55867,0,1.2032,tar,P3,NaN,
0.95563,0,1.5725,tar,P3,NaN,
-0.85113,0,1.2318,tar,P3,NaN,
-0.68699,0,1.3588,tar,P3,NaN,
-0.63307,0,0.79988,tar,P3,NaN,
-0.33908,0,0.93587,tar,P3,NaN,
-0.60914,0,1.0289,tar,P3,NaN,
-0.86437,0,0.60724,tar,P3,NaN,
-0.40108,0,0.69068,tar,P3,NaN,
-0.076289,0,1.0804,tar,P3,NaN,
-0.34072,0,1.3014,tar,P3,NaN,
-0.070412,0,1.5945,tar,P3,NaN,
-0.87368,0,1.4827,tar,P3,NaN,
-0.71667,0,0.042914,tar,P3,NaN,
-0.31134,0,0.012076,tar,P3,NaN,
-0.97093,0,0.30821,tar,P3,NaN,
-0.67189,0,-0.19676,tar,P3,NaN,
-0.54268,0,-0.38983,tar,P3,NaN,
-0.59043,0,0.43829,tar,P3,NaN,
-0.96957,0,-0.32579,tar,P3,NaN,
-0.99374,0,0.047284,tar,P3,NaN,
-0.096168,0,0.1933,tar,P3,NaN,
-0.66934,0,-0.55927,tar,P3,NaN,
-0.8062,0,0.44402,tar,P3,NaN,
-0.77768,0,-1.5093,tar,P3,NaN,
-0.96244,0,-1.9081,tar,P3,NaN,
-0.49252,0,-1.4971,tar,P3,NaN,
-0.40507,0,-0.91691,tar,P3,NaN,
-0.71423,0,-1.0681,tar,P3,NaN,
-0.29881,0,-1.3057,tar,P3,NaN,
-0.1511,0,-1.7524,tar,P3,NaN,
-0.15771,0,-1.0939,tar,P3,NaN,
-0.17987,0,-1.5202,tar,P3,NaN,
-0.51064,0,-1.7192,tar,P3,NaN,
-0.5237,0,-1.1893,tar,P3,NaN,
0.52284,0,-0.69531,tar,P1,NaN,
0.15379,0,-0.61263,tar,P1,NaN,
0.1068,0,-1.0432,tar,P1,NaN,
0.53591,0,-1.3921,tar,P1,NaN,
0.82422,0,-1.1548,tar,P1,NaN,
0.40048,0,-1.5643,tar,P1,NaN,
0.32589,0,-1.317,tar,P1,NaN,
0.38086,0,-0.96366,tar,P1,NaN,
0.99697,0,-1.5746,tar,P1,NaN,
1.0024,0,-1.2629,tar,P1,NaN,
0.13438,0,-1.4131,tar,P1,NaN,
0.6037,0,0.12155,tar,P1,NaN,
0.65401,0,0.44762,tar,P1,NaN,
0.33043,0,0.047861,tar,P1,NaN,
0.30867,0,-0.30992,tar,P1,NaN,
0.12269,0,-0.092739,tar,P1,NaN,
0.82977,0,0.34836,tar,P1,NaN,
0.16522,0,0.6385,tar,P1,NaN,
0.20038,0,0.3242,tar,P1,NaN,
0.46637,0,-0.10763,tar,P1,NaN,
0.66427,0,-0.43403,tar,P1,NaN,
1.0128,0,-0.06887,tar,P1,NaN,
0.48911,0,1.7164,tar,P1,NaN,
1.0025,0,1.4418,tar,P1,NaN,
0.80075,0,1.8305,tar,P1,NaN,
0.92181,0,1.005,tar,P1,NaN,
0.26435,0,0.85119,tar,P1,NaN,
0.19677,0,1.7972,tar,P1,NaN,
0.64002,0,0.85778,tar,P1,NaN,
0.70526,0,1.4303,tar,P1,NaN,
0.83986,0,1.2555,tar,P1,NaN,
0.13588,0,1.2537,tar,P1,NaN,
0.89978,0,0.79895,tar,P1,NaN,
-0.33729,0,1.8938,tar,P1,NaN,
-0.50206,0,1.6085,tar,P1,NaN,
-0.92818,0,1.4749,tar,P1,NaN,
-0.23747,0,1.5724,tar,P1,NaN,
-0.93374,0,1.6843,tar,P1,NaN,
-0.6825,0,1.8279,tar,P1,NaN,
-0.11161,0,1.1626,tar,P1,NaN,
-0.30633,0,0.89926,tar,P1,NaN,
-0.94484,0,1.22,tar,P1,NaN,
-0.10587,0,1.7303,tar,P1,NaN,
-0.66673,0,1.4888,tar,P1,NaN,
-0.21675,0,0.24977,tar,P1,NaN,
-0.66954,0,0.38303,tar,P1,NaN,
-0.97944,0,0.31172,tar,P1,NaN,
-0.33384,0,0.4435,tar,P1,NaN,
-0.54834,0,-0.42287,tar,P1,NaN,
-0.79192,0,0.58204,tar,P1,NaN,
-0.22754,0,-0.20419,tar,P1,NaN,
-0.83638,0,-0.28119,tar,P1,NaN,
-0.46097,0,-0.13963,tar,P1,NaN,
-0.86008,0,-0.069688,tar,P1,NaN,
-0.42329,0,0.17906,tar,P1,NaN,
-0.31951,0,-1.4192,tar,P1,NaN,
-0.12378,0,-0.88668,tar,P1,NaN,
-0.72342,0,-1.6129,tar,P1,NaN,
-0.55199,0,-1.7223,tar,P1,NaN,
-1.0069,0,-0.63261,tar,P1,NaN,
-0.63041,0,-1.1601,tar,P1,NaN,
-0.34003,0,-0.7916,tar,P1,NaN,
-0.29601,0,-1.6757,tar,P1,NaN,
-0.66209,0,-0.65398,tar,P1,NaN,
-0.14282,0,-1.3167,tar,P1,NaN,
-0.94875,0,-1.1884,tar,P1,NaN,
0.96208,0,-1.1349,tar,P2,NaN,
0.39611,0,-0.91026,tar,P2,NaN,
0.29074,0,-1.8486,tar,P2,NaN,
0.5924,0,-1.1346,tar,P2,NaN,
0.41964,0,-1.5541,tar,P2,NaN,
0.197,0,-1.0478,tar,P2,NaN,
0.92444,0,-1.5815,tar,P2,NaN,
0.097727,0,-1.3414,tar,P2,NaN,
0.083284,0,-0.76276,tar,P2,NaN,
0.98642,0,-1.8367,tar,P2,NaN,
0.63088,0,-1.4468,tar,P2,NaN,
0.46597,0,0.088079,tar,P2,NaN,
0.62487,0,0.39329,tar,P2,NaN,
0.75928,0,-0.44188,tar,P2,NaN,
0.32715,0,-0.4785,tar,P2,NaN,
0.97592,0,0.17446,tar,P2,NaN,
0.7441,0,0.13114,tar,P2,NaN,
0.24961,0,-0.24634,tar,P2,NaN,
0.10781,0,-0.059328,tar,P2,NaN,
0.18336,0,0.50762,tar,P2,NaN,
0.66412,0,-0.20238,tar,P2,NaN,
0.10756,0,-0.49235,tar,P2,NaN,
0.88646,0,0.80635,tar,P2,NaN,
0.37503,0,1.6597,tar,P2,NaN,
0.88427,0,1.5584,tar,P2,NaN,
0.17018,0,1.6746,tar,P2,NaN,
0.64367,0,0.82873,tar,P2,NaN,
0.13823,0,1.4675,tar,P2,NaN,
0.17929,0,0.92579,tar,P2,NaN,
0.96531,0,1.2459,tar,P2,NaN,
0.61864,0,1.8739,tar,P2,NaN,
0.35079,0,0.76197,tar,P2,NaN,
0.27575,0,1.3148,tar,P2,NaN,
-0.87111,0,1.7915,tar,P2,NaN,
-1.0262,0,1.0519,tar,P2,NaN,
-0.6609,0,1.226,tar,P2,NaN,
-0.13772,0,0.88117,tar,P2,NaN,
-0.19393,0,1.6589,tar,P2,NaN,
-0.74218,0,1.5174,tar,P2,NaN,
-0.44416,0,1.6394,tar,P2,NaN,
-0.48281,0,0.80513,tar,P2,NaN,
-0.91414,0,0.88017,tar,P2,NaN,
-0.074577,0,1.1609,tar,P2,NaN,
-0.44319,0,1.221,tar,P2,NaN,
-1.0059,0,-0.49165,tar,P2,NaN,
-0.63558,0,-0.027711,tar,P2,NaN,
-0.46429,0,0.32403,tar,P2,NaN,
-0.17722,0,-0.32565,tar,P2,NaN,
-0.12482,0,-0.12914,tar,P2,NaN,
-0.21694,0,0.12986,tar,P2,NaN,
-0.6975,0,-0.25934,tar,P2,NaN,
-0.69242,0,0.4726,tar,P2,NaN,
-0.87758,0,-0.12955,tar,P2,NaN,
-0.10692,0,-0.57942,tar,P2,NaN,
-0.2689,0,0.55232,tar,P2,NaN,
-0.88692,0,-1.6656,tar,P2,NaN,
-0.43846,0,-1.5801,tar,P2,NaN,
-0.59448,0,-0.78453,tar,P2,NaN,
-0.19653,0,-1.7601,tar,P2,NaN,
-0.83022,0,-1.1297,tar,P2,NaN,
-0.26795,0,-1.435,tar,P2,NaN,
-0.27956,0,-0.9834,tar,P2,NaN,
-0.48802,0,-1.1842,tar,P2,NaN,
-0.67896,0,-1.5186,tar,P2,NaN,
-0.88315,0,-0.72633,tar,P2,NaN,
-0.7672,0,-0.91442,tar,P2,NaN,
0.81043,0,-1.3849,tar,P3,NaN,
0.36141,0,-1.7543,tar,P3,NaN,
0.45031,0,-0.81401,tar,P3,NaN,
0.81101,0,-1.1757,tar,P3,NaN,
0.24083,0,-1.2319,tar,P3,NaN,
0.4594,0,-1.23,tar,P3,NaN,
0.077014,0,-1.3925,tar,P3,NaN,
0.12063,0,-1.608,tar,P3,NaN,
0.78971,0,-1.595,tar,P3,NaN,
1.0244,0,-1.0335,tar,P3,NaN,
0.26844,0,-0.93561,tar,P3,NaN,
0.97492,0,-0.42621,tar,P3,NaN,
0.15622,0,0.087934,tar,P3,NaN,
0.21828,0,-0.11236,tar,P3,NaN,
0.91943,0,0.32284,tar,P3,NaN,
0.69012,0,0.41576,tar,P3,NaN,
0.34072,0,-0.56165,tar,P3,NaN,
0.73195,0,-0.27002,tar,P3,NaN,
0.54925,0,-0.55535,tar,P3,NaN,
0.64964,0,-0.050614,tar,P3,NaN,
0.5715,0,0.24291,tar,P3,NaN,
0.085634,0,-0.66292,tar,P3,NaN,
0.97506,0,0.88923,tar,P3,NaN,
0.21395,0,1.0484,tar,P3,NaN,
0.70766,0,1.0183,tar,P3,NaN,
0.19957,0,1.4208,tar,P3,NaN,
0.48049,0,1.3895,tar,P3,NaN,
0.5102,0,0.75893,tar,P3,NaN,
0.79397,0,1.2729,tar,P3,NaN,
0.55146,0,1.6707,tar,P3,NaN,
0.22709,0,0.68608,tar,P3,NaN,
0.55867,0,1.2032,tar,P3,NaN,
0.95563,0,1.5725,tar,P3,NaN,
-0.85113,0,1.2318,tar,P3,NaN,
-0.68699,0,1.3588,tar,P3,NaN,
-0.63307,0,0.79988,tar,P3,NaN,
-0.33908,0,0.93587,tar,P3,NaN,
-0.60914,0,1.0289,tar,P3,NaN,
-0.86437,0,0.60724,tar,P3,NaN,
-0.40108,0,0.69068,tar,P3,NaN,
-0.076289,0,1.0804,tar,P3,NaN,
-0.34072,0,1.3014,tar,P3,NaN,
-0.070412,0,1.5945,tar,P3,NaN,
-0.87368,0,1.4827,tar,P3,NaN,
-0.71667,0,0.042914,tar,P3,NaN,
-0.31134,0,0.012076,tar,P3,NaN,
-0.97093,0,0.30821,tar,P3,NaN,
-0.67189,0,-0.19676,tar,P3,NaN,
-0.54268,0,-0.38983,tar,P3,NaN,
-0.59043,0,0.43829,tar,P3,NaN,
-0.96957,0,-0.32579,tar,P3,NaN,
-0.99374,0,0.047284,tar,P3,NaN,
-0.096168,0,0.1933,tar,P3,NaN,
-0.66934,0,-0.55927,tar,P3,NaN,
-0.8062,0,0.44402,tar,P3,NaN,
-0.77768,0,-1.5093,tar,P3,NaN,
-0.96244,0,-1.9081,tar,P3,NaN,
-0.49252,0,-1.4971,tar,P3,NaN,
-0.40507,0,-0.91691,tar,P3,NaN,
-0.71423,0,-1.0681,tar,P3,NaN,
-0.29881,0,-1.3057,tar,P3,NaN,
-0.1511,0,-1.7524,tar,P3,NaN,
-0.15771,0,-1.0939,tar,P3,NaN,
-0.17987,0,-1.5202,tar,P3,NaN,
-0.51064,0,-1.7192,tar,P3,NaN,
-0.5237,0,-1.1893,tar,P3,NaN,
